1.075554350028124287e-02	3.394678801949183033e-02	2.920037840894689710e-03	6.432158420586701203e-04
1.145259939447120477e-02	2.882662616760323093e-02	2.403518993564885634e-03	6.832004826567220079e-04
1.214583127580874319e-02	2.260926679343568460e-02	1.777483458378092268e-03	7.256707142169679936e-04
1.287712347680105424e-02	2.150417276141317058e-02	1.490701535938800809e-03	7.707810501310120854e-04
1.367073903487309519e-02	1.813662713717751132e-02	1.168840532700910276e-03	8.186956089059286429e-04
1.452197032063382194e-02	1.389360665605534825e-02	9.036612551107197060e-04	8.695887112532552088e-04
1.541729585268603736e-02	1.283857259262547595e-02	7.586516331675440547e-04	9.236455142951384423e-04
1.635388197820290476e-02	1.079736006881352149e-02	6.182738478532174512e-04	9.810626851951900762e-04
1.734325591224734897e-02	8.279131214679585210e-03	4.847635820135520789e-04	1.042049116664514607e-03
1.841165576214034982e-02	6.464874750574775737e-03	3.932847726300680354e-04	1.106826686946362631e-03
1.953130283866544997e-02	5.589207659079790426e-03	3.250278329115351291e-04	1.175631067044085459e-03
2.073971659491732900e-02	4.538211476224325927e-03	2.700593588317718157e-04	1.248712578129418382e-03
2.197257207282003397e-02	3.345737755701404768e-03	2.244870641298760724e-04	1.326337102250232935e-03
2.333026310729670316e-02	2.931206348773726482e-03	1.984264513240212606e-04	1.408787049651420015e-03
2.475656607178563021e-02	2.181259968387137902e-03	1.660147415361608986e-04	1.496362386227745311e-03
2.633386072474190945e-02	1.699289715763296384e-03	1.423170217527272910e-04	1.589381724847047789e-03
2.790551927777921298e-02	1.483409000864888225e-03	1.273450618754512498e-04	1.688183484514129556e-03
2.903538324963148703e-02	1.325432133557936281e-03	6.785697665678620176e-05	1.731272060595614309e-03
2.955596141578781255e-02	1.121374859502205154e-03	1.058931850685123380e-04	1.793127121592186235e-03
3.081234422315416374e-02	1.035988360565870620e-03	5.314417561790212241e-05	1.838894240576139510e-03
3.135624858734058912e-02	9.294064273897917686e-04	9.489641413258490844e-05	1.904594437561930170e-03
3.270174232801874997e-02	8.210027503473522155e-04	4.161399855338928380e-05	1.953206607435691022e-03
3.339588355957618521e-02	7.536541653686660040e-04	8.005936290742715936e-05	2.022990968075288887e-03
3.467919328812586743e-02	6.369903568481580496e-04	3.196704996598756564e-05	2.074625047569396419e-03
3.539891486570429652e-02	5.735300330988474943e-04	7.625112763450023060e-05	2.148747458358107876e-03
3.681356631506219057e-02	5.331955497578695245e-04	2.677484036787472612e-05	2.203591300386345542e-03
3.755826827795243766e-02	5.033409731045654758e-04	6.885311462496168937e-05	2.282321430329067868e-03
3.907774037831950736e-02	4.262476785245503347e-04	2.098050857790139997e-05	2.340574565426786768e-03
4.149923829834971378e-02	3.136820232289150713e-04	1.618546059526251052e-05	2.486073209384348504e-03
4.403906629522933575e-02	2.580080807605739015e-04	1.349147451883989798e-05	2.640616579242166528e-03
4.665998492703508915e-02	1.944747434067418002e-04	1.055503578940758534e-05	2.804766928120927538e-03
4.955277068024238618e-02	1.541672857998515071e-04	8.492697188209315801e-06	2.979121460844030844e-03
5.256312279406909899e-02	1.142577631880479561e-04	6.957547320856343117e-06	3.164314506662886661e-03
5.574299438070529772e-02	9.380118014422510393e-05	5.780367867170264815e-06	3.361019827046785036e-03
5.915193755223514815e-02	6.916199428671116227e-05	4.853420570555326509e-06	3.569953066932897434e-03
6.272931949792172335e-02	5.147130166419754393e-05	4.190736062713946402e-06	3.791874358355692975e-03
