1.048300738916885591e-02	9.471919669103912032e-01	4.557561288713776054e-02	3.167594056746013409e-04
1.086824381961992193e-02	1.023597319981737197e+00	3.793334145686515224e-02	3.264564363840687794e-04
1.120007562078349783e-02	1.024665220120502429e+00	4.949928961691674179e-02	3.364503245913558205e-04
1.154854880221566071e-02	9.982844171798086474e-01	3.119411710656161060e-02	3.467501580653661875e-04
1.188560984938041507e-02	1.000508590399319164e+00	4.160284042437982499e-02	3.573653027809948340e-04
1.224741807240809117e-02	9.602831593906203667e-01	2.530652962872173214e-02	3.683054114359731596e-04
1.261310425704129101e-02	9.565280634770254586e-01	3.519341109932538209e-02	3.795804322283373444e-04
1.300274900008057712e-02	9.573198168765225669e-01	2.238782084893845351e-02	3.912006179026747410e-04
1.338512714240627267e-02	8.898378519368176365e-01	2.832259106036304902e-02	4.031765350732616215e-04
1.383324663355664855e-02	6.142499786481629975e-01	1.423892448014345453e-02	4.155190738326670213e-04
1.420440400453867533e-02	3.289447084583181913e-01	1.272007481337688282e-02	4.282394576543991499e-04
1.465935759197180277e-02	2.004382540312583116e-01	5.980941321356327868e-03	4.413492535988560589e-04
1.507382716484848180e-02	1.341254797566048540e-01	6.648288765162855413e-03	4.548603828315768427e-04
1.555510561279531065e-02	1.049229141898712914e-01	3.660021917249399546e-03	4.687851314635615996e-04
1.599646597795452777e-02	7.737459654647449447e-02	4.232140938015707329e-03	4.831361617234734840e-04
1.649689274796320784e-02	6.232755285324354660e-02	2.498494576447444441e-03	4.979265234717165922e-04
1.697557766753316627e-02	4.934525940473839106e-02	2.944254061720094628e-03	5.131696660672230292e-04
1.751998208500459703e-02	4.038549331103818973e-02	1.785734183026372029e-03	5.288794505972915783e-04
1.801461882540753706e-02	3.209003919661533588e-02	2.168319752827782467e-03	5.450701624820017410e-04
1.856369138803762309e-02	2.804931845593926568e-02	1.369345971751110029e-03	5.617565244643608902e-04
1.911725761447307867e-02	2.264259309720235633e-02	1.609152391785491397e-03	5.789537099981922896e-04
1.969796765363435523e-02	1.906465967717890092e-02	1.025499923401914423e-03	5.966773570458931697e-04
2.053247447927015676e-02	1.405312169547270548e-02	8.230980568380577784e-04	6.149435822984487821e-04
2.110699714196875507e-02	1.148777873964362296e-02	1.028885486032377538e-03	6.337689958309696003e-04
2.174668654415571473e-02	1.050955559878933784e-02	7.054198183935616760e-04	6.531707162066927030e-04
2.239891422303437810e-02	8.554068770444412870e-03	8.361452662010514887e-04	6.731663860435402325e-04
2.305905092061790937e-02	6.948737105232109454e-03	5.330837456456907590e-04	6.937741880570086339e-04
2.376990696479787044e-02	6.472333576782851768e-03	7.245898818937897496e-04	7.150128615944113808e-04
2.451553972114026841e-02	4.887699780997604819e-03	4.303667921834918248e-04	7.369017196751405374e-04
2.522481543029922099e-02	4.244572706154734788e-03	6.478000757137551691e-04	7.594606665526047740e-04
2.601893366822851175e-02	3.745984458869086771e-03	3.619301024863278001e-04	7.827102158138483923e-04
2.676877593315697690e-02	2.916453405307989268e-03	4.556253923758611071e-04	8.066715090331993965e-04
2.756127988426582825e-02	2.124249293913792538e-03	2.923338892978415106e-04	8.313663349970717986e-04
2.840723917047364641e-02	1.962856737547125172e-03	3.465601045672475362e-04	8.568171495170577578e-04
2.840723917047364641e-02	2.132190805842488612e-03	2.132373424525281860e-04	8.525858244102235695e-04
2.930075195461337434e-02	1.697089301259754922e-03	2.419318853190890876e-04	8.830470958498919110e-04
2.931627279617131723e-02	1.752776617835273771e-03	1.256421850346392229e-04	8.786862361853907399e-04
3.014598946561999546e-02	1.538515276430371063e-03	1.554911353988331290e-04	9.055856660480227083e-04
