1.049289104562063993e-02	9.874317040572812010e-01	4.374487679950692792e-02	3.167594056746013409e-04
1.087789574156169080e-02	1.016959831534418823e+00	3.487471135059491689e-02	3.264564363840687794e-04
1.120007562078349783e-02	1.024660359026860812e+00	4.560135467920566760e-02	3.364503245913558205e-04
1.154031029537840036e-02	9.894129623246415983e-01	2.814286968314858028e-02	3.467501580653661875e-04
1.188560984938041333e-02	9.918740017619720462e-01	3.807062505672544062e-02	3.573653027809948340e-04
1.224628697515978831e-02	1.022226909106765724e+00	2.489589755627190371e-02	3.683054114359731596e-04
1.261310425704129101e-02	1.022070253418126518e+00	3.413419478980476984e-02	3.795804322283373444e-04
1.299902876778107584e-02	1.031024100996890347e+00	2.197027738590772578e-02	3.912006179026747410e-04
1.338512714240627441e-02	1.054602748023695913e+00	3.015652584406197656e-02	4.031765350732616215e-04
1.380236678759971282e-02	9.994761651965659022e-01	1.883412011079931350e-02	4.155190738326670213e-04
1.420440400453867706e-02	8.020617153246484277e-01	2.193002067674129293e-02	4.282394576543991499e-04
1.468065437542077217e-02	3.593102429509132389e-01	7.703401937101516522e-03	4.413492535988560589e-04
1.507382716484848006e-02	2.340255879439004094e-01	7.506177293800158842e-03	4.548603828315768427e-04
1.555317697434588191e-02	1.635722625131716956e-01	3.976816879862893686e-03	4.687851314635615996e-04
1.599646597795452777e-02	1.283520735769576870e-01	4.430196680768868321e-03	4.831361617234734840e-04
1.650017153843068990e-02	9.184665462905079736e-02	2.480035272234878529e-03	4.979265234717165922e-04
1.697557766753316627e-02	7.344558349060524571e-02	2.911646341622321950e-03	5.131696660672230292e-04
1.751931559928440393e-02	5.844586173969121973e-02	1.740824506659044988e-03	5.288794505972915783e-04
1.801461882540753706e-02	4.692152889762996049e-02	2.106059266847351043e-03	5.450701624820017410e-04
1.857352488511546454e-02	3.803057232639651952e-02	1.266228528245922150e-03	5.617565244643608902e-04
1.911725761447307867e-02	3.100346173077358353e-02	1.471000575547919522e-03	5.789537099981922896e-04
1.973154523976811819e-02	2.596193914403133185e-02	9.396306546471376066e-04	5.966773570458931697e-04
2.052973737643356417e-02	1.948270136666608796e-02	7.531675829030779184e-04	6.149435822984487821e-04
2.110699714196875507e-02	1.688106539600845932e-02	9.548119345063338240e-04	6.337689958309696003e-04
2.174785156406046707e-02	1.304029958625296630e-02	6.014257146142210379e-04	6.531707162066927030e-04
2.239891422303437810e-02	1.100667964721081631e-02	7.248250333947535559e-04	6.731663860435402325e-04
2.307326151959684934e-02	9.605225847384969706e-03	4.793506295110196158e-04	6.937741880570086339e-04
2.376990696479787044e-02	7.301189983360185411e-03	5.967634959459900508e-04	7.150128615944113808e-04
2.447796783732031356e-02	6.700291457094209417e-03	4.063450749975881229e-04	7.369017196751405374e-04
2.522481543029922099e-02	5.097925012727075149e-03	4.968989080049885385e-04	7.594606665526047740e-04
2.601714807697865298e-02	4.380881484977698290e-03	3.044274279654709137e-04	7.827102158138483923e-04
2.676877593315697343e-02	4.196282731038106749e-03	4.358884609931077802e-04	8.066715090331993965e-04
2.757943694978468724e-02	2.999852322164325066e-03	2.515752554784081527e-04	8.313663349970717986e-04
2.840723917047364294e-02	2.850099499681825466e-03	3.062616953516887185e-04	8.568171495170577578e-04
2.840723917047364988e-02	2.494881435677008801e-03	2.147920970208951421e-04	8.525858244102235695e-04
2.928085169689749120e-02	2.157167779181470412e-03	2.033031392075896574e-04	8.830470958498919110e-04
2.931370255190225010e-02	2.059903950173302099e-03	1.268213975157146515e-04	8.786862361853907399e-04
3.014598946561999546e-02	1.750733876098144745e-03	2.445425100913056651e-04	9.100800257422943240e-04
3.014598946561999546e-02	1.886498207363802686e-03	1.615779822297424889e-04	9.055856660480227083e-04
3.106048047310068158e-02	1.473444562771824770e-03	1.700560989065191505e-04	9.379405211201834180e-04
3.108106880326824695e-02	1.388560330637152044e-03	8.827751759363123977e-05	9.333085745281168022e-04
3.199116518883166754e-02	1.241772100580952349e-03	1.116584900215602014e-04	9.618801709715962822e-04
3.199116518883166754e-02	1.220332046367177212e-03	2.017444935099674415e-04	9.666539164417467522e-04
3.295979168825705768e-02	9.066667842119430871e-04	1.327923470011139714e-04	9.962463217349781797e-04
3.301127234159494800e-02	1.035583678238543746e-03	6.681426840566241578e-05	9.913264364640947401e-04
3.394928042770967852e-02	9.180953876215671794e-04	1.735916866977332211e-04	1.026744646340310707e-03
3.394928042770967852e-02	8.720251660693033964e-04	7.996883340351251942e-05	1.021674147456359816e-03
3.496762202921813861e-02	6.449196191500441511e-04	1.210930871022475753e-04	1.058176623380244208e-03
3.500256216739156684e-02	7.032291752143670889e-04	4.717609127146306770e-05	1.052950900113036603e-03
3.602724798412893642e-02	6.276655245896222996e-04	1.549860174046143401e-04	1.090570834977863668e-03
3.602724798412893642e-02	6.151342507830847650e-04	6.030371058079693670e-05	1.085185135406584178e-03
3.710971561931373369e-02	4.833283480753288591e-04	1.048281942798969050e-04	1.123956738247604281e-03
3.712034324053289924e-02	4.841311620677833509e-04	3.566717223942365394e-05	1.118406164979761364e-03
3.823240377874149998e-02	4.345590322548708640e-04	1.383471397820693104e-04	1.158364692081463587e-03
3.823240377874149998e-02	3.764891068567753065e-04	4.019154813883038833e-05	1.152644197799555792e-03
3.942082934088016882e-02	3.464683933664451610e-04	2.641876364035677328e-05	1.187930367627230976e-03
4.057253274923071362e-02	3.093804231810410406e-04	3.358639560113598312e-05	1.224296761329311811e-03
4.183601181168187383e-02	2.501607210515886933e-04	2.005728912902866621e-05	1.261776448055036692e-03
4.305589633374562464e-02	2.204577804884551360e-04	2.590220774940529849e-05	1.300403509307469785e-03
4.441030785347645921e-02	1.810733935921458740e-04	1.564981400136655090e-05	1.340213069934696744e-03
4.569126163654152473e-02	1.510798470557504465e-04	1.902295004495587103e-05	1.381241330070226425e-03
4.713165417678693431e-02	1.330866216327104281e-04	1.248806904649767894e-05	1.423525598050701113e-03
4.848793237879095441e-02	1.235738615223171675e-04	1.658301401063152244e-05	1.467104324341765575e-03
4.997939253508425911e-02	1.082615304301835535e-04	1.055088200727170331e-05	1.512017136502265269e-03
5.145578174383198811e-02	1.016320067979600275e-04	1.354236329902929473e-05	1.558304875218907704e-03
5.304200268113947597e-02	9.944109788459844256e-05	9.410947802846011791e-06	1.606009631443978958e-03
5.516510170819392822e-02	1.028002073105169976e-04	8.920455445336791762e-06	1.655174784670150612e-03
5.681134083701391835e-02	8.744356198024438647e-05	1.141049258950952205e-05	1.705845042376634424e-03
5.856023688688237472e-02	7.852755603895793506e-05	7.434578279113014970e-06	1.758066480683363741e-03
6.028864938696586184e-02	8.468850860971650354e-05	1.029668881728644580e-05	1.811886586249533693e-03
6.222147017840266164e-02	8.544124424738422385e-05	7.190221304605733151e-06	1.867354299454504485e-03
6.397879703864327305e-02	7.729323971314591929e-05	9.842934636034404033e-06	1.924520058901188491e-03
6.589801375067966260e-02	6.302360709851113451e-05	6.768203697098707311e-06	1.983435847281361797e-03
6.789481124778455612e-02	5.957935129637589324e-05	8.745691466998893390e-06	2.044155238645248285e-03
6.991230874041631793e-02	5.995789190965264908e-05	6.084000584116653488e-06	2.106733447118133706e-03
7.205051685463895184e-02	5.453176765220934017e-05	7.884265092569506044e-06	2.171227377108550516e-03
7.436437385875276085e-02	5.358163001860813223e-05	5.304347480821971411e-06	2.237695675052914224e-03
7.646058489027771077e-02	5.488848574984797867e-05	7.699284580698394432e-06	2.306198782745030873e-03
7.884042878596629611e-02	4.503628295925197025e-05	4.789076109220842738e-06	2.376798992297785018e-03
8.114058437024181114e-02	4.367760808941121084e-05	6.593173218776917972e-06	2.449560502786995997e-03
8.218795331879867605e-02	3.381034992416135293e-05	4.261494307781512810e-06	2.446348349740057326e-03
8.352018900226954035e-02	3.103254029113495556e-05	4.425129862726940936e-06	2.524549478630150334e-03
8.441866397879958794e-02	3.685021370960685639e-05	5.690792221025674683e-06	2.520104538393713733e-03
8.610703725837558220e-02	2.618327749418955622e-05	5.549402007391589204e-06	2.601834109751732793e-03
8.700680376594364940e-02	2.509223958977303573e-05	3.375960075370449929e-06	2.596084439530951804e-03
8.866535500790695412e-02	2.621323115206368793e-05	3.919271257984490436e-06	2.681484673590459056e-03
8.958576156361394704e-02	2.765035477230409525e-05	4.714168406286439081e-06	2.674355096979677548e-03
9.137747679488622543e-02	2.453281161976834601e-05	6.552691730558403324e-06	2.763573599004962023e-03
9.229028463629543322e-02	1.955753699084052612e-05	2.701806864030454253e-06	2.754985575905768980e-03
9.406531788891001056e-02	1.425861311223497739e-05	3.451141140010970802e-06	2.848175532135788224e-03
9.596283715550620042e-02	1.372088638485746919e-05	2.307394420423368888e-06	2.838047023755646547e-03
9.697050939454761320e-02	1.484261469655299471e-05	4.917246920439815995e-06	2.935367404283226178e-03
9.890991958243856852e-02	1.087156949909363846e-05	2.672258249601641867e-06	2.923612733035804712e-03
9.975103613634991873e-02	1.012850048250256873e-05	3.561038286745290367e-06	3.025228501863833075e-03
1.008881179740873379e-01	1.128026349200442865e-05	2.715557664936118415e-06	3.011758205985634596e-03
1.035472462813378375e-01	8.657221520183869698e-06	3.937903273139509223e-06	3.117840538508068193e-03
1.040203417376553141e-01	8.751205507182507572e-06	1.895050669967970786e-06	3.102561221199492958e-03
1.070632778990452671e-01	6.871149260978406617e-06	2.156820224502720332e-06	3.196101902257608707e-03
1.102035254950297222e-01	5.341248421137588634e-06	1.389441958657367806e-06	3.292462788426653297e-03
1.136164070126900183e-01	5.275904729355336532e-06	2.072625266937296409e-06	3.391728907490995648e-03
1.173792119275541557e-01	4.427384434313919967e-06	1.403519988156209042e-06	3.493987850780685966e-03
1.216346887253554193e-01	6.425186615059184899e-06	1.163438011386669566e-06	3.599329850460700198e-03
1.254416939112688867e-01	4.968333871040349348e-06	1.533333481536788927e-06	3.707847859151264247e-03
1.292563893636097250e-01	7.799464333495243788e-06	1.077652100230445861e-06	3.819637631947703227e-03
1.331197291121898330e-01	8.101874158473293161e-06	1.497812496687311006e-06	3.934797810914186789e-03
1.357821236944336263e-01	9.401531118791540555e-06	1.626716760086377717e-06	4.053430012123937498e-03
1.397790989403025208e-01	1.324420976503401423e-05	1.274650458948998895e-06	4.175638915324630940e-03
1.440930759215225121e-01	1.665275201788187474e-05	2.072061768372770989e-06	4.301532356306037030e-03
1.481882767738531559e-01	1.598682240919875486e-05	1.410111755523523145e-06	4.431221422053821524e-03
1.544676953983127599e-01	1.963531185189289869e-05	1.607447155848557515e-06	4.564820548770859299e-03
1.590903989989931322e-01	2.038987555089461740e-05	2.330425019983259960e-06	4.702447622854849518e-03
1.638561263839475868e-01	2.050936421634585403e-05	1.637235156374895955e-06	4.844224084919995788e-03
1.688280041409234988e-01	2.030593795329449364e-05	2.282746682773931367e-06	4.990275036954594512e-03
1.739593254877119244e-01	2.040546401311209499e-05	1.603430395993613913e-06	5.140729352709788591e-03
1.791616286183811413e-01	1.991965047091264089e-05	2.238413934560832341e-06	5.295719791416464428e-03
1.844086752262456275e-01	1.910040397842539513e-05	1.507605054712618867e-06	5.455383114930434374e-03
1.901277535828550247e-01	1.776414872060166149e-05	2.042025685417206918e-06	5.619860208409516167e-03
1.960989006740642693e-01	1.607753775123874984e-05	1.324502477178654463e-06	5.789296204629146292e-03
2.017650931241544154e-01	1.219076348918245454e-05	1.496803118743776128e-06	5.963840612045800960e-03
2.084238071055292407e-01	1.114653233171803787e-05	9.934228343050211381e-07	6.143647446722022565e-03
2.141147309440976365e-01	8.452267767535317220e-06	1.184746509033248273e-06	6.328875368227959708e-03
2.205440040691449555e-01	7.092871181665552599e-06	7.298215161843476153e-07	6.519687819641045712e-03
2.272202653957239860e-01	6.331531023657486300e-06	9.742485309347556961e-07	6.716253171766384256e-03
