1.048977437062545599e-02	9.574047464576219690e-01	3.285862572812572185e-02	3.167594056746013409e-04
1.087737986069077512e-02	1.018765275799224046e+00	2.718935061105601236e-02	3.264564363840687794e-04
1.120007562078349783e-02	1.033507186783799714e+00	3.585230429887198422e-02	3.364503245913558205e-04
1.153587769946235776e-02	9.762870199634104962e-01	2.177546368287345407e-02	3.467501580653661875e-04
1.188560984938041507e-02	9.802932765621880096e-01	2.949897415131874992e-02	3.573653027809948340e-04
1.224564710013431937e-02	9.993968847176161185e-01	1.929398169040974845e-02	3.683054114359731596e-04
1.261310425704129101e-02	9.887570198499966434e-01	2.625125312781511136e-02	3.795804322283373444e-04
1.300323350416176735e-02	9.894050381579123643e-01	1.690707295814324398e-02	3.912006179026747410e-04
1.338512714240627441e-02	9.978445850556378893e-01	2.301014953275594063e-02	4.031765350732616215e-04
1.379978483408291802e-02	9.479368821961768887e-01	1.447283356725160425e-02	4.155190738326670213e-04
1.420440400453867533e-02	8.124227438932117851e-01	1.773684287151026592e-02	4.282394576543991499e-04
1.468265333782686234e-02	4.180119018493176353e-01	6.775079635126319416e-03	4.413492535988560589e-04
1.507382716484848180e-02	2.719465334537147783e-01	6.433892893139617902e-03	4.548603828315768427e-04
1.556390445966176171e-02	1.782985708153662363e-01	3.131535516669590319e-03	4.687851314635615996e-04
1.599646597795452777e-02	1.352900423991093282e-01	3.623058301066560752e-03	4.831361617234734840e-04
1.650870530206802189e-02	1.013228027388243108e-01	1.973429330654824770e-03	4.979265234717165922e-04
1.697557766753316627e-02	7.880325245976427251e-02	2.269215270618024291e-03	5.131696660672230292e-04
1.751724715193037421e-02	6.345136114862354182e-02	1.353120832684580332e-03	5.288794505972915783e-04
1.801461882540753706e-02	5.133653452040432691e-02	1.639554001433390831e-03	5.450701624820017410e-04
1.857904767317306721e-02	4.191559434370529386e-02	9.849293033270532013e-04	5.617565244643608902e-04
1.911725761447307867e-02	3.341361764788846472e-02	1.135226389143231341e-03	5.789537099981922896e-04
1.972647930384962070e-02	2.860590992828586018e-02	7.269454425242054306e-04	5.966773570458931697e-04
2.052695033849441866e-02	2.199869277841968659e-02	5.915555454258317886e-04	6.149435822984487821e-04
2.110699714196875507e-02	1.827388934404063775e-02	7.348340038244295614e-04	6.337689958309696003e-04
2.174659605788542213e-02	1.535894885412796528e-02	4.804045577783588503e-04	6.531707162066927030e-04
2.239891422303437810e-02	1.193857789619255129e-02	5.581138991659210288e-04	6.731663860435402325e-04
2.307468574338800496e-02	1.067199939436823744e-02	3.689663500415288886e-04	6.937741880570086339e-04
2.376990696479787044e-02	8.950055342142253928e-03	4.753793947142083160e-04	7.150128615944113808e-04
2.450287982068718312e-02	7.795261428614792473e-03	3.227020239926069070e-04	7.369017196751405374e-04
2.522481543029922099e-02	6.636209309226820049e-03	4.083987158556739213e-04	7.594606665526047740e-04
2.600957592084448752e-02	5.413093546762910019e-03	2.478386372316067365e-04	7.827102158138483923e-04
2.676877593315697690e-02	4.704946710231413393e-03	3.458407040595759215e-04	8.066715090331993965e-04
2.756916880503068254e-02	4.377324122394910325e-03	2.111475488858690914e-04	8.313663349970717986e-04
2.840723917047364641e-02	3.118244117957710924e-03	2.430201777619025159e-04	8.568171495170577578e-04
2.840723917047364641e-02	3.677837474386705038e-03	2.189805290205059437e-04	8.525858244102235695e-04
2.929052436789427935e-02	2.440920156307755870e-03	1.589588071189280668e-04	8.830470958498919110e-04
2.931141642411313683e-02	3.161429091670475353e-03	1.322156344464279641e-04	8.786862361853907399e-04
3.014598946561999546e-02	2.740077735205112986e-03	2.215202885239461695e-04	9.100800257422943240e-04
3.014598946561999546e-02	2.503352729022868470e-03	1.526952921798542051e-04	9.055856660480227083e-04
3.102088361797279703e-02	2.253233040163217255e-03	1.508722348710645747e-04	9.379405211201834180e-04
3.108673432991062094e-02	2.299731324500630530e-03	9.642466183010766896e-05	9.333085745281168022e-04
